Marketing_Campaign_Indicator,Website_Engagement_Indicator,Engagement Score,Lead Source Category,Lead Source Channel,Referring_Bank_Region,has_website,has_instagram,has_twitter,has_facebook,insta_ratio,twt_presence,twt_ratio,has_sum,LF-Industry_Business To Business,LF-Industry_Construction,LF-Industry_Groceries,LF-Industry_Health Care & Pharmacies,LF-Industry_Lodging,LF-Industry_Non-Profit / Government,LF-Industry_Other,LF-Industry_Personal Services,LF-Industry_Professional Services,LF-Industry_Restaurants & Quick Serve Restaurants,LF-Industry_Retail,LF-Industry_Retail - Apparel,LF-Industry_Transportation,LF-Industry_Unknown,Converted,Lead_Quality_Score
0,0,0.0,2,2,26,1,0,0,1,0.341463,0,0.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,1,1,0,1,1,0.536585,1,0.564102564,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,34,0,0,0,0,1.0,2,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0.32603049966655173
0,0,0.0,7,1,35,1,0,1,1,0.465116,1,0.6,3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0.95
0,0,0.0,5,1,35,1,1,1,1,0.666667,1,0.55,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0.97
0,0,0.0,0,2,35,1,1,0,1,0.787879,0,0.375,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,35,1,1,0,1,0.740741,0,0.0,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,0.32
0,0,0.0,2,2,26,1,0,1,1,0.5,1,0.571428571,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,34,1,1,0,1,0.827586,0,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0.5766666666666667
1,0,0.0,3,2,35,1,1,0,1,0.631579,0,0.37037037,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.01
0,0,0.0,0,2,35,1,0,0,0,0.487805,2,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,26,1,0,0,1,0.0,0,0.428571429,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,5,1,35,1,1,0,1,0.786885,0,0.448979592,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0.87
0,0,0.0,0,2,35,1,1,0,1,0.731707,0,0.206896552,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,0,2,35,1,0,1,1,0.526316,1,0.533333333,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.13
0,0,0.0,2,2,1,0,0,0,0,0.44898,0,0.291666667,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,0.3085
1,0,0.0,8,0,35,1,1,0,1,0.596491,2,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.01
0,0,0.0,7,1,35,1,0,0,1,0.45283,0,0.311111111,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0.26
0,0,0.0,2,2,34,1,0,0,1,0.5,0,0.1875,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.01
0,0,0.0,7,1,35,0,0,0,0,1.0,2,0.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1.0
0,0,0.0,2,2,1,1,1,0,1,0.714286,0,0.32,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.02
1,0,110.0,8,0,35,1,1,1,1,0.666667,1,0.608695652,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,0.34
0,0,0.0,8,0,35,1,0,1,1,0.4,1,0.628571429,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,0.37
0,0,0.0,2,2,2,1,0,0,1,0.0,0,0.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.24403174603174602
0,0,0.0,2,2,26,0,0,0,1,0.514286,0,0.461538462,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0.41
0,0,0.0,2,2,24,1,1,0,1,0.618182,0,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.02
0,0,0.0,2,2,24,1,0,0,1,0.470588,0,0.0,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,0.575
0,0,0.0,2,2,2,1,1,1,1,0.851064,1,0.564102564,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.21
1,0,90.0,0,2,35,0,1,0,1,0.603774,0,0.448979592,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0.58
0,0,0.0,2,2,26,0,0,0,1,0.326531,0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,10.0,2,2,7,1,0,1,1,0.375,1,0.555555556,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.53
0,0,0.0,2,2,26,1,0,0,1,0.4,0,0.285714286,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.3733333333333333
0,0,0.0,0,2,35,1,0,0,1,0.380952,0,0.448979592,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.04
0,0,0.0,8,0,35,1,0,1,1,0.526316,1,0.594594595,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0.54
0,0,0.0,2,2,1,0,0,0,1,0.377358,0,0.428571429,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.42
0,0,0.0,2,2,25,0,1,0,1,0.827586,0,0.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,1,0,1,0,0,0.571429,0,0.363636364,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,0,2,35,1,0,0,1,0.561404,0,0.212765957,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,7,1,35,1,1,0,1,0.83871,0,0.0,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,0.24
0,0,0.0,2,2,34,1,0,1,0,0.153846,1,0.578947368,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0.28
0,0,0.0,2,2,24,1,0,0,1,0.285714,0,0.388888889,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0.6
0,0,0.0,2,2,2,0,0,0,0,1.0,2,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.05656445665439572
0,0,0.0,0,2,35,1,1,0,1,0.827586,0,0.344827586,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,10.0,4,0,35,0,0,1,0,0.454545,1,0.611111111,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.12
0,0,0.0,2,2,25,1,0,1,1,0.25641,1,0.55,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,8,0,35,0,0,0,1,0.114286,0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.467
1,0,0.0,0,2,35,0,0,0,1,0.458333,0,0.333333333,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,34,1,1,0,1,0.606061,0,0.0,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0.49
0,0,0.0,0,2,35,1,1,1,1,0.96,1,0.6,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,34,0,0,0,0,1.0,2,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.02977755102602484
0,0,0.0,2,2,1,1,0,1,1,0.545455,1,0.594594595,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,2,1,1,1,0,0.697674,1,0.628571429,3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0.38
0,0,0.0,2,2,26,0,0,0,0,1.0,2,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.35282014206991674
0,0,0.0,2,2,2,0,0,0,0,1.0,2,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.05656445665439572
1,0,10.0,4,0,35,1,1,0,1,0.594595,0,0.4,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,25,0,1,0,1,0.72,0,0.285714286,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,26,1,1,0,0,0.714286,0,0.344827586,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0.22083333333333335
0,0,0.0,0,2,35,0,1,1,1,0.96,1,0.88,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.07
0,0,0.0,0,2,35,1,0,0,1,0.4,0,0.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.01
0,0,0.0,2,2,25,1,0,0,1,0.470588,0,0.391304348,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0.26
0,0,0.0,0,2,35,1,1,1,1,0.941176,1,0.733333333,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,26,0,0,1,1,0.0,1,0.916666667,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,5,1,35,1,1,1,0,0.578947,1,0.564102564,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0.82
1,0,0.0,4,0,35,1,1,1,1,0.75,1,0.571428571,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,25,1,0,0,1,0.514286,0,0.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,1,2,35,1,0,0,0,1.0,2,0.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,0.9244444444444444
0,0,0.0,2,2,35,0,0,0,0,1.0,2,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.08012870837714114
0,0,0.0,2,2,2,1,0,1,1,0.0,1,0.5,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,7,1,35,1,0,0,1,0.0,0,0.285714286,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0.92
1,0,0.0,4,0,35,1,1,0,1,0.625,0,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,0,2,35,1,1,1,1,0.608696,1,0.56,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.3016666666666667
0,0,0.0,2,2,26,0,0,0,1,0.454545,0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,10.0,8,0,35,1,0,0,1,0.5,0,0.315789474,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0.15
1,0,10.0,8,0,35,1,0,0,1,0.461538,0,0.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,90.0,0,2,35,1,1,1,1,0.842105,1,0.606060606,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,0.42
0,0,0.0,7,1,35,1,1,0,1,0.580645,0,0.413793103,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0.7
0,0,0.0,0,2,35,0,1,0,1,0.875,0,0.333333333,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.32
1,0,0.0,2,2,35,1,0,0,1,0.264151,2,0.0,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0.19333333333333336
0,0,0.0,5,1,35,0,0,0,1,0.117647,0,0.256410256,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,0.94
1,0,0.0,0,2,35,0,1,0,1,0.829268,0,0.388888889,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.31
0,0,0.0,0,2,35,1,0,1,0,0.5,1,0.571428571,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,10.0,8,0,35,0,0,1,1,0.380952,1,0.615384615,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,0.0,1,2,27,1,0,1,1,0.275862,1,0.628571429,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0.59
1,0,0.0,1,2,27,0,0,0,1,0.0,0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.01
0,0,0.0,0,2,35,0,1,1,1,0.764706,1,0.592592593,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0.18
1,0,10.0,8,0,35,0,1,0,1,0.647059,0,0.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,25,1,0,0,1,0.0,0,0.375,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,0.0,0,2,35,1,1,1,1,0.590909,1,0.536585366,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0.47
1,0,0.0,8,0,35,1,1,1,1,0.72,1,0.511627907,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,0,2,35,1,1,1,1,1.0,1,0.769230769,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,150.0,8,0,35,0,0,0,0,1.0,2,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0.4235000000000001
1,0,0.0,4,0,35,0,1,0,1,0.580645,0,0.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.01
0,0,0.0,2,2,26,1,0,0,0,1.0,2,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.7187539682539682
0,0,0.0,8,0,35,0,0,0,0,1.0,2,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.6120417819588406
0,0,0.0,2,2,2,1,0,0,1,0.458333,0,0.363636364,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.005
0,0,0.0,0,2,35,1,1,0,1,0.666667,0,0.413793103,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.505
1,0,0.0,2,2,7,1,1,0,1,0.604651,0,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.01
0,0,0.0,0,2,35,1,0,0,1,0.45,0,0.363636364,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,2,1,1,0,1,0.611111,0,0.27027027,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.12
0,0,0.0,2,2,25,1,1,0,1,0.571429,0,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,24,1,1,1,1,0.829268,1,0.709677419,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.42
0,0,0.0,0,2,35,1,1,1,1,0.969697,1,0.615384615,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,8,0,35,0,0,0,1,0.341463,0,0.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0.98
0,0,0.0,2,2,34,1,0,0,1,0.530612,0,0.0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0.06666666666666667
0,0,0.0,2,2,24,1,0,0,1,0.486486,0,0.486486486,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,26,0,0,0,0,1.0,2,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,0.42772075710047863
1,0,0.0,0,2,35,0,1,0,0,0.578947,2,0.0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0.2875
0,0,0.0,2,2,1,0,0,0,0,1.0,2,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0.17470335450305982
0,0,0.0,2,2,2,0,0,0,0,1.0,2,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.05656445665439572
0,0,0.0,0,2,35,1,1,0,1,0.701754,2,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,0.0,0,2,35,1,0,0,1,0.105263,2,0.0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.13
0,0,0.0,2,2,24,1,0,1,1,0.0,1,0.592592593,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,0,2,35,1,1,0,1,0.6,0,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,0.0,8,0,35,0,0,0,1,0.0,0,0.461538462,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.03
0,0,0.0,2,2,25,1,0,0,1,0.466667,0,0.428571429,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0.29
1,0,0.0,2,2,35,1,1,0,1,0.857143,0,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.06
0,0,0.0,5,1,35,0,0,0,0,1.0,2,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,0.9946666666666666
0,0,0.0,0,2,35,1,0,0,1,0.5,0,0.279069767,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.27
0,0,0.0,1,2,35,1,1,0,1,0.782609,0,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,1,1,1,1,1,0.833333,1,0.88,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0.27
0,0,0.0,2,2,26,0,0,1,1,0.0,1,0.6875,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.1
0,0,0.0,1,2,35,1,1,0,1,0.689655,0,0.387096774,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,0.88
0,0,0.0,2,2,26,0,0,0,0,1.0,2,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,0.1256952024583603
1,0,0.0,2,2,7,1,0,0,1,0.444444,0,0.490566038,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0.41
0,0,0.0,2,2,35,1,1,1,1,0.628571,1,0.628571429,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0.45
0,0,0.0,0,2,35,1,0,0,0,0.0,0,0.34375,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0.42
0,0,0.0,2,2,1,1,0,1,1,0.538462,1,0.571428571,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0.19
0,0,0.0,2,2,26,0,0,0,0,1.0,2,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.001002917241991221
0,0,0.0,2,2,24,1,1,0,1,0.714286,0,0.333333333,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,0.0,0,2,35,1,0,0,1,0.564103,0,0.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.03
1,0,0.0,1,2,27,1,0,0,1,0.5,0,0.266666667,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,8,0,35,1,1,0,1,0.807018,0,0.47826087,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,0.975
0,0,0.0,2,2,24,1,0,1,1,0.0,1,0.75,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,0.0,4,0,35,0,0,1,1,0.4,1,0.65,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,0.0,2,2,7,0,0,1,1,0.428571,1,0.846153846,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.15
0,0,0.0,2,2,24,0,0,0,1,0.0,0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.05709266530714444
0,0,0.0,0,2,35,1,1,1,1,0.588235,1,0.909090909,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,10.0,4,0,35,1,1,0,1,0.595745,0,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,35,1,1,0,1,0.577778,0,0.277777778,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.1408333333333333
0,0,0.0,0,2,35,1,1,1,1,0.780488,1,0.611111111,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0.044
0,0,0.0,0,2,35,1,0,1,1,0.0,1,0.594594595,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0.25
1,0,0.0,8,0,35,1,0,0,1,0.0,0,0.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.0
